"",latitude,longitude,station_id,name,popularity,rating,price,distance,fsq_id
51,49.270877,-123.115103,b07d513f87897cff7319a0e59d7e567c,TWB - the Wine Bar,0.864976,7.8,2.0,403,50f79659e4b0c8265c3c52b7
52,49.270877,-123.115103,b07d513f87897cff7319a0e59d7e567c,The Wicklow Pub,0.994835,7.7,1.0,365,4aada5a2f964a520236120e3
53,49.270877,-123.115103,b07d513f87897cff7319a0e59d7e567c,Faculty Brewing Co,0.958609,8.3,2.0,805,55d97956498e2c299b5830c0
54,49.270877,-123.115103,b07d513f87897cff7319a0e59d7e567c,Hapa Izakaya,0.927043,8.0,2.0,715,4b4fdbd2f964a520c91727e3
55,49.270877,-123.115103,b07d513f87897cff7319a0e59d7e567c,Mahony & Sons,0.995269,7.4,NaN,315,53eee0b9498e381a6c7eaa98
56,49.270877,-123.115103,b07d513f87897cff7319a0e59d7e567c,Rogue Kitchen & Wetbar,0.982484,8.2,3.0,886,4f60fc8be4b0a9d090a1f850
57,49.270877,-123.115103,b07d513f87897cff7319a0e59d7e567c,JW Marriott Executive Lounge,0.986102,7.6,3.0,541,5a163c660a464d2e8b92d670
58,49.270877,-123.115103,b07d513f87897cff7319a0e59d7e567c,Bartholomew's Plan,0.936924,7.6,3.0,661,5db90dd3a53fc80008bd246b
59,49.270877,-123.115103,b07d513f87897cff7319a0e59d7e567c,Frankie's Italian Kitchen & Bar,0.970642,7.7,2.0,808,4dbf5ef81e72dd48b1f1a22c
60,49.268930,-123.118130,d1c9556d92f329703229fb3e33899a3b,The Wicklow Pub,0.994835,7.7,1.0,59,4aada5a2f964a520236120e3
61,49.268930,-123.118130,d1c9556d92f329703229fb3e33899a3b,Mahony & Sons,0.995269,7.4,NaN,51,53eee0b9498e381a6c7eaa98
62,49.268930,-123.118130,d1c9556d92f329703229fb3e33899a3b,Rogue Kitchen & Wetbar,0.982484,8.2,3.0,649,4f60fc8be4b0a9d090a1f850
63,49.268930,-123.118130,d1c9556d92f329703229fb3e33899a3b,TWB - the Wine Bar,0.864976,7.8,2.0,481,50f79659e4b0c8265c3c52b7
64,49.268930,-123.118130,d1c9556d92f329703229fb3e33899a3b,Hapa Izakaya,0.927043,8.0,2.0,755,4b4fdbd2f964a520c91727e3
65,49.268930,-123.118130,d1c9556d92f329703229fb3e33899a3b,Faculty Brewing Co,0.958609,8.3,2.0,987,55d97956498e2c299b5830c0
66,49.268930,-123.118130,d1c9556d92f329703229fb3e33899a3b,CRAFT Beer Market Vancouver,0.985911,8.2,3.0,873,508c2d32e4b032d8be856a72
67,49.268930,-123.118130,d1c9556d92f329703229fb3e33899a3b,Bartholomew's Plan,0.936924,7.6,3.0,795,5db90dd3a53fc80008bd246b
68,49.268930,-123.118130,d1c9556d92f329703229fb3e33899a3b,Vancouver Hackspace,0.854486,7.3,2.0,545,54c3149d498ed61fce827941
69,49.268930,-123.118130,d1c9556d92f329703229fb3e33899a3b,JW Marriott Executive Lounge,0.986102,7.6,3.0,831,5a163c660a464d2e8b92d670
70,49.271721,-123.104207,95e624191c655f50e401d280cd39a9ad,CRAFT Beer Market Vancouver,0.985911,8.2,3.0,195,508c2d32e4b032d8be856a72
71,49.271721,-123.104207,95e624191c655f50e401d280cd39a9ad,Faculty Brewing Co,0.958609,8.3,2.0,337,55d97956498e2c299b5830c0
72,49.271721,-123.104207,95e624191c655f50e401d280cd39a9ad,The Boxcar,0.969614,9.0,2.0,620,55960645498e4220d6c38c64
73,49.271721,-123.104207,95e624191c655f50e401d280cd39a9ad,The Juice Truck,0.907852,8.8,1.0,593,537e3ec8498ec730b9966b97
74,49.271721,-123.104207,95e624191c655f50e401d280cd39a9ad,33 Acres Brewing Co,0.950404,9.4,2.0,877,51b201d27dd249ae714ba728
75,49.271721,-123.104207,95e624191c655f50e401d280cd39a9ad,Keefer Bar,0.970014,9.1,3.0,889,4b77ba28f964a52064a82ee3
76,49.271721,-123.104207,95e624191c655f50e401d280cd39a9ad,Narrow Lounge,0.963883,8.0,3.0,452,4aa734e0f964a520454c20e3
77,49.271721,-123.104207,95e624191c655f50e401d280cd39a9ad,Club 500,0.900388,8.3,3.0,687,4d97d57f9079b1f788241e0a
78,49.271721,-123.104207,95e624191c655f50e401d280cd39a9ad,Brassneck Brewery,0.973212,8.3,2.0,712,51a50c73498e7f0ed45f93ff
79,49.271721,-123.104207,95e624191c655f50e401d280cd39a9ad,Fox Cabaret,0.958381,8.1,3.0,858,531142f211d2358d5388bb3c
80,49.287214,-123.112870,3e112f9fe877e0003780386359060ae6,The Vancouver Club,0.993774,8.5,NaN,184,4aaab560f964a5200c5720e3
81,49.287214,-123.112870,3e112f9fe877e0003780386359060ae6,Steamworks Brewing Co,0.998420,8.5,2.0,255,4aa6bc27f964a520df4a20e3
82,49.287214,-123.112870,3e112f9fe877e0003780386359060ae6,Tap & Barrel,0.991870,8.8,2.0,413,5205bfe411d2d4fd57c20095
83,49.287214,-123.112870,3e112f9fe877e0003780386359060ae6,Pourhouse Restaurant,0.971080,8.9,2.0,467,4abea310f964a520ff8e20e3
84,49.287214,-123.112870,3e112f9fe877e0003780386359060ae6,The Magnet,0.955068,8.2,NaN,551,5cc8a9f4286fda002cab9b57
85,49.287214,-123.112870,3e112f9fe877e0003780386359060ae6,Rogue Kitchen & Wetbar,0.993736,7.6,2.0,219,4aa9a524f964a520ae5420e3
86,49.287214,-123.112870,3e112f9fe877e0003780386359060ae6,Mahony & Sons Burrard Landing,0.996078,7.6,2.0,263,4d8961845ecdf04dc55ba98a
87,49.287214,-123.112870,3e112f9fe877e0003780386359060ae6,Brass Fish Tavern,0.979210,7.7,2.0,306,5e4744e38fe461000780f69b
88,49.287214,-123.112870,3e112f9fe877e0003780386359060ae6,Alibi Room,0.969481,8.7,2.0,976,4aa73165f964a5203b4c20e3
89,49.287214,-123.112870,3e112f9fe877e0003780386359060ae6,Fairmont Gold Lounge,0.800567,7.6,3.0,305,4c709b9d9375a093fcc80737
90,49.282409,-123.118541,6993b3dbb0758927967592ea612a2b1e,Dublin Calling,0.988462,8.3,1.0,313,5a0fd58f1b0ea50e677fd1a2
91,49.282409,-123.118541,6993b3dbb0758927967592ea612a2b1e,JOEY Burrard,0.990347,8.3,2.0,362,4aa17172f964a520904020e3
92,49.282409,-123.118541,6993b3dbb0758927967592ea612a2b1e,Glowbal,0.963274,7.8,2.0,145,4aa850b7f964a520cf5020e3
93,49.282409,-123.118541,6993b3dbb0758927967592ea612a2b1e,Notch8 Restaurant,0.989738,7.9,NaN,231,553bdde9498e4eca654a36d3
94,49.282409,-123.118541,6993b3dbb0758927967592ea612a2b1e,The Vancouver Club,0.993774,8.5,NaN,592,4aaab560f964a5200c5720e3
95,49.282409,-123.118541,6993b3dbb0758927967592ea612a2b1e,Steamworks Brewing Co,0.998420,8.5,2.0,595,4aa6bc27f964a520df4a20e3
96,49.282409,-123.118541,6993b3dbb0758927967592ea612a2b1e,Pourhouse Restaurant,0.971080,8.9,2.0,767,4abea310f964a520ff8e20e3
97,49.282409,-123.118541,6993b3dbb0758927967592ea612a2b1e,Uva Wine Bar,0.952441,7.9,2.0,337,4aa7f6f2f964a520464e20e3
98,49.282409,-123.118541,6993b3dbb0758927967592ea612a2b1e,Reflections,0.941170,7.6,3.0,162,4e4f15981f6eae4d2515db5d
99,49.282409,-123.118541,6993b3dbb0758927967592ea612a2b1e,The Magnet,0.955068,8.2,NaN,539,5cc8a9f4286fda002cab9b57
100,49.287097,-123.118551,bf8408067b0e0c963f3ff526977bcef3,The Vancouver Club,0.993774,8.5,NaN,228,4aaab560f964a5200c5720e3
101,49.287097,-123.118551,bf8408067b0e0c963f3ff526977bcef3,Tap & Barrel,0.991870,8.8,2.0,312,5205bfe411d2d4fd57c20095
102,49.287097,-123.118551,bf8408067b0e0c963f3ff526977bcef3,Brass Fish Tavern,0.979210,7.7,2.0,106,5e4744e38fe461000780f69b
103,49.287097,-123.118551,bf8408067b0e0c963f3ff526977bcef3,Steamworks Brewing Co,0.998420,8.5,2.0,560,4aa6bc27f964a520df4a20e3
104,49.287097,-123.118551,bf8408067b0e0c963f3ff526977bcef3,Showcase Restaurant & Bar,0.970071,7.7,3.0,166,4aa9d009f964a5205b5520e3
105,49.287097,-123.118551,bf8408067b0e0c963f3ff526977bcef3,Pourhouse Restaurant,0.971080,8.9,2.0,806,4abea310f964a520ff8e20e3
106,49.287097,-123.118551,bf8408067b0e0c963f3ff526977bcef3,Grain Tasting Bar,0.992442,7.7,2.0,263,506b5c37f31cd15cd744f51d
107,49.287097,-123.118551,bf8408067b0e0c963f3ff526977bcef3,The Lobby Lounge and Raw Bar,0.809706,7.6,2.0,178,54289b98498e4ff3ed08e64b
108,49.287097,-123.118551,bf8408067b0e0c963f3ff526977bcef3,Notch8 Restaurant,0.989738,7.9,NaN,375,553bdde9498e4eca654a36d3
109,49.287097,-123.118551,bf8408067b0e0c963f3ff526977bcef3,JOEY Burrard,0.990347,8.3,2.0,591,4aa17172f964a520904020e3
110,49.273471,-123.118016,d2244f1a81d317c76cabd65e81250835,TWB - the Wine Bar,0.864976,7.8,2.0,105,50f79659e4b0c8265c3c52b7
111,49.273471,-123.118016,d2244f1a81d317c76cabd65e81250835,Hapa Izakaya,0.927043,8.0,2.0,376,4b4fdbd2f964a520c91727e3
112,49.273471,-123.118016,d2244f1a81d317c76cabd65e81250835,Bartholomew's Plan,0.936924,7.6,3.0,308,5db90dd3a53fc80008bd246b
113,49.273471,-123.118016,d2244f1a81d317c76cabd65e81250835,Dublin Calling,0.988462,8.3,1.0,789,5a0fd58f1b0ea50e677fd1a2
114,49.273471,-123.118016,d2244f1a81d317c76cabd65e81250835,The Wicklow Pub,0.994835,7.7,1.0,535,4aada5a2f964a520236120e3
115,49.273471,-123.118016,d2244f1a81d317c76cabd65e81250835,Uva Wine Bar,0.952441,7.9,2.0,707,4aa7f6f2f964a520464e20e3
116,49.273471,-123.118016,d2244f1a81d317c76cabd65e81250835,CRAFT Beer Market Vancouver,0.985911,8.2,3.0,898,508c2d32e4b032d8be856a72
117,49.273471,-123.118016,d2244f1a81d317c76cabd65e81250835,JW Marriott Executive Lounge,0.986102,7.6,3.0,459,5a163c660a464d2e8b92d670
118,49.273471,-123.118016,d2244f1a81d317c76cabd65e81250835,Yaletown Brewing Co,0.982694,7.4,2.0,298,4aaa02cbf964a520905520e3
119,49.273471,-123.118016,d2244f1a81d317c76cabd65e81250835,Morrissey Irish Bar & Restaurant,0.981494,7.9,2.0,750,4aabfc16f964a520685b20e3
120,49.282758,-123.122092,0b543fc4e694fe07a54dac48bb1b3390,JOEY Burrard,0.990347,8.3,2.0,102,4aa17172f964a520904020e3
121,49.282758,-123.122092,0b543fc4e694fe07a54dac48bb1b3390,Dublin Calling,0.988462,8.3,1.0,284,5a0fd58f1b0ea50e677fd1a2
122,49.282758,-123.122092,0b543fc4e694fe07a54dac48bb1b3390,Notch8 Restaurant,0.989738,7.9,NaN,174,553bdde9498e4eca654a36d3
123,49.282758,-123.122092,0b543fc4e694fe07a54dac48bb1b3390,Uva Wine Bar,0.952441,7.9,2.0,367,4aa7f6f2f964a520464e20e3
124,49.282758,-123.122092,0b543fc4e694fe07a54dac48bb1b3390,The Vancouver Club,0.993774,8.5,NaN,702,4aaab560f964a5200c5720e3
125,49.282758,-123.122092,0b543fc4e694fe07a54dac48bb1b3390,Grain Tasting Bar,0.992442,7.7,2.0,283,506b5c37f31cd15cd744f51d
126,49.282758,-123.122092,0b543fc4e694fe07a54dac48bb1b3390,Earls,0.981551,7.6,3.0,167,4aa72e8ef964a520284c20e3
127,49.282758,-123.122092,0b543fc4e694fe07a54dac48bb1b3390,Tap & Barrel,0.991870,8.8,2.0,856,5205bfe411d2d4fd57c20095
128,49.282758,-123.122092,0b543fc4e694fe07a54dac48bb1b3390,Reflections,0.941170,7.6,3.0,233,4e4f15981f6eae4d2515db5d
129,49.282758,-123.122092,0b543fc4e694fe07a54dac48bb1b3390,Steamworks Brewing Co,0.998420,8.5,2.0,814,4aa6bc27f964a520df4a20e3
130,49.286020,-123.116624,fbb1d30d7f30b049873f5be5688563d4,The Vancouver Club,0.993774,8.5,NaN,170,4aaab560f964a5200c5720e3
131,49.286020,-123.116624,fbb1d30d7f30b049873f5be5688563d4,Tap & Barrel,0.991870,8.8,2.0,413,5205bfe411d2d4fd57c20095
132,49.286020,-123.116624,fbb1d30d7f30b049873f5be5688563d4,Steamworks Brewing Co,0.998420,8.5,2.0,388,4aa6bc27f964a520df4a20e3
133,49.286020,-123.116624,fbb1d30d7f30b049873f5be5688563d4,Pourhouse Restaurant,0.971080,8.9,2.0,633,4abea310f964a520ff8e20e3
134,49.286020,-123.116624,fbb1d30d7f30b049873f5be5688563d4,Brass Fish Tavern,0.979210,7.7,2.0,138,5e4744e38fe461000780f69b
135,49.286020,-123.116624,fbb1d30d7f30b049873f5be5688563d4,Moose's Down Under,0.951337,7.5,2.0,38,4aa81620f964a5203b4f20e3
136,49.286020,-123.116624,fbb1d30d7f30b049873f5be5688563d4,Notch8 Restaurant,0.989738,7.9,NaN,366,553bdde9498e4eca654a36d3
137,49.286020,-123.116624,fbb1d30d7f30b049873f5be5688563d4,Grain Tasting Bar,0.992442,7.7,2.0,275,506b5c37f31cd15cd744f51d
138,49.286020,-123.116624,fbb1d30d7f30b049873f5be5688563d4,The Magnet,0.955068,8.2,NaN,568,5cc8a9f4286fda002cab9b57
139,49.286020,-123.116624,fbb1d30d7f30b049873f5be5688563d4,JOEY Burrard,0.990347,8.3,2.0,609,4aa17172f964a520904020e3
140,49.279739,-123.116251,7181df50ee1d1a05559399211382b7c8,Dublin Calling,0.988462,8.3,1.0,370,5a0fd58f1b0ea50e677fd1a2
141,49.279739,-123.116251,7181df50ee1d1a05559399211382b7c8,Uva Wine Bar,0.952441,7.9,2.0,304,4aa7f6f2f964a520464e20e3
